Bevölkerung nach Geschlecht, 3 unregelmäßigen Altersgruppen und Nationalität seit 2008 - Zählbezirke Wien | Population by sex, 3 broad age groups and nationality since 2008 - subdistricts of Vienna
NUTS;DISTRICT_CODE;SUB_DISTRICT_CODE;REF_YEAR;REF_DATE;SEX;AGR3;AUT;FOR
AT13;92100;92104;2024;20240101;2;1;222;128
AT13;92100;92104;2024;20240101;2;2;1013;359
AT13;92100;92104;2024;20240101;2;3;591;28
AT13;92100;92105;2024;20240101;1;1;993;793
AT13;92100;92105;2024;20240101;1;2;3855;1917
AT13;92100;92105;2024;20240101;1;3;1467;131
AT13;92100;92105;2024;20240101;2;1;819;755
AT13;92100;92105;2024;20240101;2;2;3944;2178
AT13;92100;92105;2024;20240101;2;3;2345;169
AT13;92100;92106;2024;20240101;1;1;173;153
AT13;92100;92106;2024;20240101;1;2;731;560
AT13;92100;92106;2024;20240101;1;3;105;35
AT13;92100;92106;2024;20240101;2;1;179;136
AT13;92100;92106;2024;20240101;2;2;699;609
AT13;92100;92106;2024;20240101;2;3;167;46
AT13;92100;92107;2024;20240101;1;1;530;377
AT13;92100;92107;2024;20240101;1;2;1757;1301
AT13;92100;92107;2024;20240101;1;3;280;62
AT13;92100;92107;2024;20240101;2;1;476;348
AT13;92100;92107;2024;20240101;2;2;1792;1312
AT13;92100;92107;2024;20240101;2;3;352;72
AT13;92100;92108;2024;20240101;1;1;409;189
AT13;92100;92108;2024;20240101;1;2;1227;596
AT13;92100;92108;2024;20240101;1;3;258;20
AT13;92100;92108;2024;20240101;2;1;359;198
AT13;92100;92108;2024;20240101;2;2;1296;646
AT13;92100;92108;2024;20240101;2;3;349;38
AT13;92100;92109;2024;20240101;1;1;362;202
AT13;92100;92109;2024;20240101;1;2;1543;610
AT13;92100;92109;2024;20240101;1;3;664;35
AT13;92100;92109;2024;20240101;2;1;392;205
AT13;92100;92109;2024;20240101;2;2;1613;658
AT13;92100;92109;2024;20240101;2;3;880;51
AT13;92100;92110;2024;20240101;1;1;229;171
AT13;92100;92110;2024;20240101;1;2;1433;791
AT13;92100;92110;2024;20240101;1;3;359;47
AT13;92100;92110;2024;20240101;2;1;212;187
AT13;92100;92110;2024;20240101;2;2;1127;719
AT13;92100;92110;2024;20240101;2;3;379;47
AT13;92100;92111;2024;20240101;1;1;242;154
AT13;92100;92111;2024;20240101;1;2;1198;680
AT13;92100;92111;2024;20240101;1;3;274;31
AT13;92100;92111;2024;20240101;2;1;205;130
AT13;92100;92111;2024;20240101;2;2;1320;550
AT13;92100;92111;2024;20240101;2;3;491;55
AT13;92100;92112;2024;20240101;1;1;685;398
AT13;92100;92112;2024;20240101;1;2;2062;912
AT13;92100;92112;2024;20240101;1;3;437;50
AT13;92100;92112;2024;20240101;2;1;633;370
AT13;92100;92112;2024;20240101;2;2;2172;1062
AT13;92100;92112;2024;20240101;2;3;579;65
AT13;92100;92113;2024;20240101;1;1;500;106
AT13;92100;92113;2024;20240101;1;2;1675;436
AT13;92100;92113;2024;20240101;1;3;318;36
AT13;92100;92113;2024;20240101;2;1;394;116
AT13;92100;92113;2024;20240101;2;2;1854;458
AT13;92100;92113;2024;20240101;2;3;430;48
AT13;92100;92114;2024;20240101;1;1;240;216
AT13;92100;92114;2024;20240101;1;2;1177;565
AT13;92100;92114;2024;20240101;1;3;388;34
AT13;92100;92114;2024;20240101;2;1;236;194
AT13;92100;92114;2024;20240101;2;2;1021;628
AT13;92100;92114;2024;20240101;2;3;548;49
AT13;92100;92115;2024;20240101;1;1;302;183
AT13;92100;92115;2024;20240101;1;2;1189;506
AT13;92100;92115;2024;20240101;1;3;308;34
AT13;92100;92115;2024;20240101;2;1;290;155
AT13;92100;92115;2024;20240101;2;2;1235;555
AT13;92100;92115;2024;20240101;2;3;501;28
AT13;92100;92116;2024;20240101;1;1;113;25
AT13;92100;92116;2024;20240101;1;2;832;116
AT13;92100;92116;2024;20240101;1;3;445;17
AT13;92100;92116;2024;20240101;2;1;120;20
AT13;92100;92116;2024;20240101;2;2;897;128
AT13;92100;92116;2024;20240101;2;3;542;17
AT13;92100;92117;2024;20240101;1;1;308;274
AT13;92100;92117;2024;20240101;1;2;1539;830
AT13;92100;92117;2024;20240101;1;3;419;66
AT13;92100;92117;2024;20240101;2;1;266;258
AT13;92100;92117;2024;20240101;2;2;1438;915
AT13;92100;92117;2024;20240101;2;3;596;75
AT13;92100;92118;2024;20240101;1;1;320;321
AT13;92100;92118;2024;20240101;1;2;1500;1286
AT13;92100;92118;2024;20240101;1;3;510;88
AT13;92100;92118;2024;20240101;2;1;273;295
AT13;92100;92118;2024;20240101;2;2;1466;1046
AT13;92100;92118;2024;20240101;2;3;633;94
AT13;92100;92119;2024;20240101;1;1;341;197
AT13;92100;92119;2024;20240101;1;2;1318;760
AT13;92100;92119;2024;20240101;1;3;269;58
AT13;92100;92119;2024;20240101;2;1;311;199
AT13;92100;92119;2024;20240101;2;2;1306;796
AT13;92100;92119;2024;20240101;2;3;313;69
AT13;92100;92120;2024;20240101;1;1;155;89
AT13;92100;92120;2024;20240101;1;2;525;372
AT13;92100;92120;2024;20240101;1;3;71;25
AT13;92100;92120;2024;20240101;2;1;139;89
AT13;92100;92120;2024;20240101;2;2;499;379
AT13;92100;92120;2024;20240101;2;3;100;33
AT13;92100;92121;2024;20240101;1;1;253;322
AT13;92100;92121;2024;20240101;1;2;1427;1257
AT13;92100;92121;2024;20240101;1;3;354;101
AT13;92100;92121;2024;20240101;2;1;229;254
AT13;92100;92121;2024;20240101;2;2;1185;1039
AT13;92100;92121;2024;20240101;2;3;488;116
AT13;92100;92122;2024;20240101;1;1;375;371
AT13;92100;92122;2024;20240101;1;2;1862;1634
AT13;92100;92122;2024;20240101;1;3;642;117
AT13;92100;92122;2024;20240101;2;1;368;336
AT13;92100;92122;2024;20240101;2;2;1891;1529
AT13;92100;92122;2024;20240101;2;3;970;128
AT13;92100;92123;2024;20240101;1;1;383;519
AT13;92100;92123;2024;20240101;1;2;1945;1837
AT13;92100;92123;2024;20240101;1;3;734;138
AT13;92100;92123;2024;20240101;2;1;355;477
AT13;92100;92123;2024;20240101;2;2;1912;1706
AT13;92100;92123;2024;20240101;2;3;1080;153
AT13;92100;92124;2024;20240101;1;1;411;199
AT13;92100;92124;2024;20240101;1;2;1356;681
AT13;92100;92124;2024;20240101;1;3;352;49
AT13;92100;92124;2024;20240101;2;1;421;179
AT13;92100;92124;2024;20240101;2;2;1531;698
AT13;92100;92124;2024;20240101;2;3;587;67
AT13;92100;92125;2024;20240101;1;1;497;182
AT13;92100;92125;2024;20240101;1;2;1738;724
AT13;92100;92125;2024;20240101;1;3;275;44
AT13;92100;92125;2024;20240101;2;1;404;188
AT13;92100;92125;2024;20240101;2;2;1963;830
AT13;92100;92125;2024;20240101;2;3;320;56
AT13;92100;92126;2024;20240101;1;1;399;213
AT13;92100;92126;2024;20240101;1;2;1968;864
AT13;92100;92126;2024;20240101;1;3;484;69
AT13;92100;92126;2024;20240101;2;1;408;222
AT13;92100;92126;2024;20240101;2;2;2137;975
AT13;92100;92126;2024;20240101;2;3;738;92
AT13;92100;92127;2024;20240101;1;1;107;40
AT13;92100;92127;2024;20240101;1;2;443;156
AT13;92100;92127;2024;20240101;1;3;156;23
AT13;92100;92127;2024;20240101;2;1;103;51
AT13;92100;92127;2024;20240101;2;2;408;163
AT13;92100;92127;2024;20240101;2;3;186;23
AT13;92100;92128;2024;20240101;1;1;0;15
AT13;92100;92128;2024;20240101;1;2;48;93
AT13;92100;92128;2024;20240101;1;3;24;5
AT13;92100;92128;2024;20240101;2;1;1;11
AT13;92100;92128;2024;20240101;2;2;36;39
AT13;92100;92128;2024;20240101;2;3;37;4
AT13;92100;92129;2024;20240101;1;1;101;55
AT13;92100;92129;2024;20240101;1;2;285;168
AT13;92100;92129;2024;20240101;1;3;36;5
AT13;92100;92129;2024;20240101;2;1;97;58
AT13;92100;92129;2024;20240101;2;2;315;160
AT13;92100;92129;2024;20240101;2;3;27;12
AT13;92100;92130;2024;20240101;1;1;1;2
AT13;92100;92130;2024;20240101;1;2;5;2
AT13;92100;92130;2024;20240101;1;3;2;0
AT13;92100;92130;2024;20240101;2;1;1;1
AT13;92100;92130;2024;20240101;2;2;0;4
AT13;92100;92130;2024;20240101;2;3;1;0
AT13;92100;92199;2024;20240101;1;1;0;0
AT13;92100;92199;2024;20240101;1;2;0;0
AT13;92100;92199;2024;20240101;1;3;0;0
AT13;92100;92199;2024;20240101;2;1;0;0
AT13;92100;92199;2024;20240101;2;2;0;0
AT13;92100;92199;2024;20240101;2;3;0;0
AT13;92200;92201;2024;20240101;1;1;130;27
AT13;92200;92201;2024;20240101;1;2;631;170
AT13;92200;92201;2024;20240101;1;3;181;13
AT13;92200;92201;2024;20240101;2;1;145;34
AT13;92200;92201;2024;20240101;2;2;607;164
AT13;92200;92201;2024;20240101;2;3;206;13
AT13;92200;92202;2024;20240101;1;1;565;120
AT13;92200;92202;2024;20240101;1;2;2110;490
AT13;92200;92202;2024;20240101;1;3;231;42
AT13;92200;92202;2024;20240101;2;1;611;117
AT13;92200;92202;2024;20240101;2;2;2159;564
AT13;92200;92202;2024;20240101;2;3;312;50
AT13;92200;92203;2024;20240101;1;1;116;14
AT13;92200;92203;2024;20240101;1;2;445;83
AT13;92200;92203;2024;20240101;1;3;180;11
AT13;92200;92203;2024;20240101;2;1;82;16
AT13;92200;92203;2024;20240101;2;2;421;90
AT13;92200;92203;2024;20240101;2;3;206;10
AT13;92200;92204;2024;20240101;1;1;324;81
AT13;92200;92204;2024;20240101;1;2;1190;236
AT13;92200;92204;2024;20240101;1;3;357;20
AT13;92200;92204;2024;20240101;2;1;257;56
AT13;92200;92204;2024;20240101;2;2;1233;252
AT13;92200;92204;2024;20240101;2;3;390;33
AT13;92200;92205;2024;20240101;1;1;1073;601
AT13;92200;92205;2024;20240101;1;2;3905;2119
AT13;92200;92205;2024;20240101;1;3;539;86
AT13;92200;92205;2024;20240101;2;1;1059;543
AT13;92200;92205;2024;20240101;2;2;4048;2360
AT13;92200;92205;2024;20240101;2;3;681;126
AT13;92200;92206;2024;20240101;1;1;777;427
AT13;92200;92206;2024;20240101;1;2;2981;1045
AT13;92200;92206;2024;20240101;1;3;796;61
AT13;92200;92206;2024;20240101;2;1;720;420
AT13;92200;92206;2024;20240101;2;2;3048;1204
AT13;92200;92206;2024;20240101;2;3;1104;79
AT13;92200;92207;2024;20240101;1;1;304;67
AT13;92200;92207;2024;20240101;1;2;1240;310
AT13;92200;92207;2024;20240101;1;3;399;42
AT13;92200;92207;2024;20240101;2;1;254;81
AT13;92200;92207;2024;20240101;2;2;1337;347
AT13;92200;92207;2024;20240101;2;3;482;45
AT13;92200;92208;2024;20240101;1;1;1448;931
AT13;92200;92208;2024;20240101;1;2;5249;3113
AT13;92200;92208;2024;20240101;1;3;1081;180
AT13;92200;92208;2024;20240101;2;1;1327;801
AT13;92200;92208;2024;20240101;2;2;5518;3406
AT13;92200;92208;2024;20240101;2;3;1491;227
AT13;92200;92209;2024;20240101;1;1;773;596
AT13;92200;92209;2024;20240101;1;2;3072;1708
AT13;92200;92209;2024;20240101;1;3;984;114
AT13;92200;92209;2024;20240101;2;1;674;575
AT13;92200;92209;2024;20240101;2;2;3375;1936
AT13;92200;92209;2024;20240101;2;3;1375;123
AT13;92200;92210;2024;20240101;1;1;586;271
AT13;92200;92210;2024;20240101;1;2;2390;1284
AT13;92200;92210;2024;20240101;1;3;446;82
AT13;92200;92210;2024;20240101;2;1;518;248
AT13;92200;92210;2024;20240101;2;2;2514;1437
AT13;92200;92210;2024;20240101;2;3;697;118
AT13;92200;92211;2024;20240101;1;1;382;370
AT13;92200;92211;2024;20240101;1;2;2578;1390
AT13;92200;92211;2024;20240101;1;3;899;154
AT13;92200;92211;2024;20240101;2;1;390;350
AT13;92200;92211;2024;20240101;2;2;2619;1456
AT13;92200;92211;2024;20240101;2;3;1303;196
AT13;92200;92212;2024;20240101;1;1;168;104
AT13;92200;92212;2024;20240101;1;2;903;406
AT13;92200;92212;2024;20240101;1;3;286;65
AT13;92200;92212;2024;20240101;2;1;151;111
AT13;92200;92212;2024;20240101;2;2;952;455
AT13;92200;92212;2024;20240101;2;3;387;47
AT13;92200;92213;2024;20240101;1;1;289;250
AT13;92200;92213;2024;20240101;1;2;1554;900
AT13;92200;92213;2024;20240101;1;3;478;68
AT13;92200;92213;2024;20240101;2;1;256;267
AT13;92200;92213;2024;20240101;2;2;1553;992
AT13;92200;92213;2024;20240101;2;3;775;75
AT13;92200;92214;2024;20240101;1;1;284;67
AT13;92200;92214;2024;20240101;1;2;1344;215
AT13;92200;92214;2024;20240101;1;3;401;22
AT13;92200;92214;2024;20240101;2;1;272;74
AT13;92200;92214;2024;20240101;2;2;1379;271
AT13;92200;92214;2024;20240101;2;3;551;20
AT13;92200;92215;2024;20240101;1;1;410;327
AT13;92200;92215;2024;20240101;1;2;1821;952
AT13;92200;92215;2024;20240101;1;3;603;64
AT13;92200;92215;2024;20240101;2;1;402;374
AT13;92200;92215;2024;20240101;2;2;1780;1057
AT13;92200;92215;2024;20240101;2;3;1065;74
AT13;92200;92216;2024;20240101;1;1;152;69
AT13;92200;92216;2024;20240101;1;2;563;318
AT13;92200;92216;2024;20240101;1;3;135;19
AT13;92200;92216;2024;20240101;2;1;177;57
AT13;92200;92216;2024;20240101;2;2;580;221
AT13;92200;92216;2024;20240101;2;3;189;15
AT13;92200;92217;2024;20240101;1;1;141;28
AT13;92200;92217;2024;20240101;1;2;624;344
AT13;92200;92217;2024;20240101;1;3;230;13
AT13;92200;92217;2024;20240101;2;1;137;19
AT13;92200;92217;2024;20240101;2;2;647;423
AT13;92200;92217;2024;20240101;2;3;251;15
AT13;92200;92218;2024;20240101;1;1;448;185
AT13;92200;92218;2024;20240101;1;2;1963;559
AT13;92200;92218;2024;20240101;1;3;375;43
AT13;92200;92218;2024;20240101;2;1;441;184
AT13;92200;92218;2024;20240101;2;2;2105;624
AT13;92200;92218;2024;20240101;2;3;542;64
AT13;92200;92219;2024;20240101;1;1;295;272
AT13;92200;92219;2024;20240101;1;2;1454;1158
AT13;92200;92219;2024;20240101;1;3;326;73
AT13;92200;92219;2024;20240101;2;1;309;256
AT13;92200;92219;2024;20240101;2;2;1527;938
AT13;92200;92219;2024;20240101;2;3;446;80
AT13;92200;92220;2024;20240101;1;1;212;140
AT13;92200;92220;2024;20240101;1;2;894;454
AT13;92200;92220;2024;20240101;1;3;211;37
AT13;92200;92220;2024;20240101;2;1;230;98
AT13;92200;92220;2024;20240101;2;2;950;439
AT13;92200;92220;2024;20240101;2;3;245;36
AT13;92200;92221;2024;20240101;1;1;247;108
AT13;92200;92221;2024;20240101;1;2;836;396
AT13;92200;92221;2024;20240101;1;3;137;20
AT13;92200;92221;2024;20240101;2;1;231;80
AT13;92200;92221;2024;20240101;2;2;889;424
AT13;92200;92221;2024;20240101;2;3;207;24
AT13;92200;92222;2024;20240101;1;1;304;84
AT13;92200;92222;2024;20240101;1;2;1663;391
AT13;92200;92222;2024;20240101;1;3;406;53
AT13;92200;92222;2024;20240101;2;1;250;94
AT13;92200;92222;2024;20240101;2;2;1995;417
AT13;92200;92222;2024;20240101;2;3;703;45
AT13;92200;92223;2024;20240101;1;1;471;175
AT13;92200;92223;2024;20240101;1;2;1779;640
AT13;92200;92223;2024;20240101;1;3;333;64
AT13;92200;92223;2024;20240101;2;1;430;174
AT13;92200;92223;2024;20240101;2;2;1920;680
AT13;92200;92223;2024;20240101;2;3;412;57
AT13;92200;92224;2024;20240101;1;1;344;80
AT13;92200;92224;2024;20240101;1;2;1567;324
AT13;92200;92224;2024;20240101;1;3;419;47
AT13;92200;92224;2024;20240101;2;1;317;74
AT13;92200;92224;2024;20240101;2;2;1679;365
AT13;92200;92224;2024;20240101;2;3;499;43
AT13;92200;92225;2024;20240101;1;1;175;22
AT13;92200;92225;2024;20240101;1;2;613;82
AT13;92200;92225;2024;20240101;1;3;192;13
AT13;92200;92225;2024;20240101;2;1;167;23
AT13;92200;92225;2024;20240101;2;2;655;98
AT13;92200;92225;2024;20240101;2;3;240;13
AT13;92200;92226;2024;20240101;1;1;303;64
AT13;92200;92226;2024;20240101;1;2;1220;239
AT13;92200;92226;2024;20240101;1;3;401;31
AT13;92200;92226;2024;20240101;2;1;304;70
AT13;92200;92226;2024;20240101;2;2;1235;311
AT13;92200;92226;2024;20240101;2;3;441;36
AT13;92200;92227;2024;20240101;1;1;740;240
AT13;92200;92227;2024;20240101;1;2;2613;697
AT13;92200;92227;2024;20240101;1;3;526;60
AT13;92200;92227;2024;20240101;2;1;737;218
AT13;92200;92227;2024;20240101;2;2;2730;793
AT13;92200;92227;2024;20240101;2;3;620;65
AT13;92200;92228;2024;20240101;1;1;419;107
AT13;92200;92228;2024;20240101;1;2;1461;371
AT13;92200;92228;2024;20240101;1;3;238;34
AT13;92200;92228;2024;20240101;2;1;373;109
AT13;92200;92228;2024;20240101;2;2;1520;419
AT13;92200;92228;2024;20240101;2;3;285;31
AT13;92200;92229;2024;20240101;1;1;253;55
AT13;92200;92229;2024;20240101;1;2;972;226
AT13;92200;92229;2024;20240101;1;3;347;44
AT13;92200;92229;2024;20240101;2;1;236;73
AT13;92200;92229;2024;20240101;2;2;983;267
AT13;92200;92229;2024;20240101;2;3;416;40
AT13;92200;92230;2024;20240101;1;1;0;0
AT13;92200;92230;2024;20240101;1;2;6;5
AT13;92200;92230;2024;20240101;1;3;0;1
AT13;92200;92230;2024;20240101;2;1;0;0
AT13;92200;92230;2024;20240101;2;2;4;0
AT13;92200;92230;2024;20240101;2;3;0;1
AT13;92200;92231;2024;20240101;1;1;238;137
AT13;92200;92231;2024;20240101;1;2;825;574
AT13;92200;92231;2024;20240101;1;3;105;17
AT13;92200;92231;2024;20240101;2;1;245;131
AT13;92200;92231;2024;20240101;2;2;844;636
AT13;92200;92231;2024;20240101;2;3;155;26
AT13;92200;92232;2024;20240101;1;1;145;113
AT13;92200;92232;2024;20240101;1;2;1156;731
AT13;92200;92232;2024;20240101;1;3;226;93
AT13;92200;92232;2024;20240101;2;1;160;114
AT13;92200;92232;2024;20240101;2;2;1075;922
AT13;92200;92232;2024;20240101;2;3;266;119
AT13;92200;92299;2024;20240101;1;1;0;0
AT13;92200;92299;2024;20240101;1;2;0;0
AT13;92200;92299;2024;20240101;1;3;0;0
AT13;92200;92299;2024;20240101;2;1;0;0
AT13;92200;92299;2024;20240101;2;2;0;0
AT13;92200;92299;2024;20240101;2;3;0;0
AT13;92300;92301;2024;20240101;1;1;178;103
AT13;92300;92301;2024;20240101;1;2;723;431
AT13;92300;92301;2024;20240101;1;3;152;27
AT13;92300;92301;2024;20240101;2;1;177;89
AT13;92300;92301;2024;20240101;2;2;749;304
AT13;92300;92301;2024;20240101;2;3;198;28
AT13;92300;92302;2024;20240101;1;1;359;169
AT13;92300;92302;2024;20240101;1;2;1398;900
AT13;92300;92302;2024;20240101;1;3;317;72
AT13;92300;92302;2024;20240101;2;1;316;141
AT13;92300;92302;2024;20240101;2;2;1374;638
AT13;92300;92302;2024;20240101;2;3;402;78
AT13;92300;92303;2024;20240101;1;1;220;58
AT13;92300;92303;2024;20240101;1;2;913;274
AT13;92300;92303;2024;20240101;1;3;406;36
AT13;92300;92303;2024;20240101;2;1;185;50
AT13;92300;92303;2024;20240101;2;2;851;263
AT13;92300;92303;2024;20240101;2;3;546;32
AT13;92300;92304;2024;20240101;1;1;1061;466
AT13;92300;92304;2024;20240101;1;2;3283;1573
AT13;92300;92304;2024;20240101;1;3;432;111
AT13;92300;92304;2024;20240101;2;1;1017;429
AT13;92300;92304;2024;20240101;2;2;3600;1633
AT13;92300;92304;2024;20240101;2;3;802;102
AT13;92300;92305;2024;20240101;1;1;510;261
AT13;92300;92305;2024;20240101;1;2;2227;976
AT13;92300;92305;2024;20240101;1;3;710;72
AT13;92300;92305;2024;20240101;2;1;467;258
AT13;92300;92305;2024;20240101;2;2;2289;955
AT13;92300;92305;2024;20240101;2;3;956;87
AT13;92300;92306;2024;20240101;1;1;109;30
AT13;92300;92306;2024;20240101;1;2;432;135
AT13;92300;92306;2024;20240101;1;3;80;16
AT13;92300;92306;2024;20240101;2;1;99;38
AT13;92300;92306;2024;20240101;2;2;465;158
AT13;92300;92306;2024;20240101;2;3;106;14
AT13;92300;92307;2024;20240101;1;1;711;400
AT13;92300;92307;2024;20240101;1;2;2635;1402
AT13;92300;92307;2024;20240101;1;3;590;109
AT13;92300;92307;2024;20240101;2;1;659;364
AT13;92300;92307;2024;20240101;2;2;2771;1368
AT13;92300;92307;2024;20240101;2;3;887;118
AT13;92300;92308;2024;20240101;1;1;797;419
AT13;92300;92308;2024;20240101;1;2;2484;1462
AT13;92300;92308;2024;20240101;1;3;461;58
AT13;92300;92308;2024;20240101;2;1;812;409
AT13;92300;92308;2024;20240101;2;2;2774;1491
AT13;92300;92308;2024;20240101;2;3;741;76
AT13;92300;92309;2024;20240101;1;1;375;165
AT13;92300;92309;2024;20240101;1;2;1520;735
AT13;92300;92309;2024;20240101;1;3;745;42
AT13;92300;92309;2024;20240101;2;1;369;143
AT13;92300;92309;2024;20240101;2;2;1640;701
AT13;92300;92309;2024;20240101;2;3;1123;66
AT13;92300;92310;2024;20240101;1;1;299;194
AT13;92300;92310;2024;20240101;1;2;1089;477
AT13;92300;92310;2024;20240101;1;3;484;31
AT13;92300;92310;2024;20240101;2;1;249;170
AT13;92300;92310;2024;20240101;2;2;1094;544
AT13;92300;92310;2024;20240101;2;3;707;56
AT13;92300;92311;2024;20240101;1;1;453;228
AT13;92300;92311;2024;20240101;1;2;1904;929
AT13;92300;92311;2024;20240101;1;3;583;87
AT13;92300;92311;2024;20240101;2;1;424;197
AT13;92300;92311;2024;20240101;2;2;1978;980
AT13;92300;92311;2024;20240101;2;3;930;88
AT13;92300;92312;2024;20240101;1;1;301;206
AT13;92300;92312;2024;20240101;1;2;1254;541
AT13;92300;92312;2024;20240101;1;3;517;43
AT13;92300;92312;2024;20240101;2;1;251;182
AT13;92300;92312;2024;20240101;2;2;1352;563
AT13;92300;92312;2024;20240101;2;3;658;47
AT13;92300;92313;2024;20240101;1;1;221;41
AT13;92300;92313;2024;20240101;1;2;996;197
AT13;92300;92313;2024;20240101;1;3;507;22
AT13;92300;92313;2024;20240101;2;1;211;61
AT13;92300;92313;2024;20240101;2;2;966;230
AT13;92300;92313;2024;20240101;2;3;696;22
AT13;92300;92314;2024;20240101;1;1;262;119
AT13;92300;92314;2024;20240101;1;2;1165;324
AT13;92300;92314;2024;20240101;1;3;494;34
AT13;92300;92314;2024;20240101;2;1;288;90
AT13;92300;92314;2024;20240101;2;2;1251;370
AT13;92300;92314;2024;20240101;2;3;620;43
AT13;92300;92315;2024;20240101;1;1;126;23
AT13;92300;92315;2024;20240101;1;2;570;106
AT13;92300;92315;2024;20240101;1;3;263;16
AT13;92300;92315;2024;20240101;2;1;133;28
AT13;92300;92315;2024;20240101;2;2;563;132
AT13;92300;92315;2024;20240101;2;3;329;23
AT13;92300;92316;2024;20240101;1;1;240;93
AT13;92300;92316;2024;20240101;1;2;797;288
AT13;92300;92316;2024;20240101;1;3;279;24
AT13;92300;92316;2024;20240101;2;1;252;82
AT13;92300;92316;2024;20240101;2;2;846;328
AT13;92300;92316;2024;20240101;2;3;399;30
AT13;92300;92317;2024;20240101;1;1;18;3
AT13;92300;92317;2024;20240101;1;2;66;52
AT13;92300;92317;2024;20240101;1;3;30;3
AT13;92300;92317;2024;20240101;2;1;20;1
AT13;92300;92317;2024;20240101;2;2;70;23
AT13;92300;92317;2024;20240101;2;3;32;7
AT13;92300;92318;2024;20240101;1;1;298;142
AT13;92300;92318;2024;20240101;1;2;1372;429
AT13;92300;92318;2024;20240101;1;3;510;39
AT13;92300;92318;2024;20240101;2;1;280;129
AT13;92300;92318;2024;20240101;2;2;1465;438
AT13;92300;92318;2024;20240101;2;3;578;31
AT13;92300;92319;2024;20240101;1;1;445;136
AT13;92300;92319;2024;20240101;1;2;2033;479
AT13;92300;92319;2024;20240101;1;3;1086;61
AT13;92300;92319;2024;20240101;2;1;385;114
AT13;92300;92319;2024;20240101;2;2;2305;564
AT13;92300;92319;2024;20240101;2;3;1543;88
AT13;92300;92399;2024;20240101;1;1;0;0
AT13;92300;92399;2024;20240101;1;2;0;0
AT13;92300;92399;2024;20240101;1;3;0;0
AT13;92300;92399;2024;20240101;2;1;0;0
AT13;92300;92399;2024;20240101;2;2;0;0
AT13;92300;92399;2024;20240101;2;3;0;0
AT13;90100;90101;2025;20250101;1;1;125;47
AT13;90100;90101;2025;20250101;1;2;830;382
AT13;90100;90101;2025;20250101;1;3;386;65
AT13;90100;90101;2025;20250101;2;1;111;40
AT13;90100;90101;2025;20250101;2;2;764;488
AT13;90100;90101;2025;20250101;2;3;491;78
AT13;90100;90102;2025;20250101;1;1;57;30
AT13;90100;90102;2025;20250101;1;2;287;168
AT13;90100;90102;2025;20250101;1;3;140;38
AT13;90100;90102;2025;20250101;2;1;56;32
AT13;90100;90102;2025;20250101;2;2;287;217
AT13;90100;90102;2025;20250101;2;3;185;34
AT13;90100;90103;2025;20250101;1;1;74;33
AT13;90100;90103;2025;20250101;1;2;387;229
AT13;90100;90103;2025;20250101;1;3;186;59
AT13;90100;90103;2025;20250101;2;1;75;35
AT13;90100;90103;2025;20250101;2;2;363;298
AT13;90100;90103;2025;20250101;2;3;244;56
AT13;90100;90104;2025;20250101;1;1;50;18
AT13;90100;90104;2025;20250101;1;2;286;137
AT13;90100;90104;2025;20250101;1;3;141;24
AT13;90100;90104;2025;20250101;2;1;51;21
AT13;90100;90104;2025;20250101;2;2;276;170
AT13;90100;90104;2025;20250101;2;3;182;25
AT13;90100;90105;2025;20250101;1;1;112;47
AT13;90100;90105;2025;20250101;1;2;507;305
AT13;90100;90105;2025;20250101;1;3;176;56
AT13;90100;90105;2025;20250101;2;1;84;33
