JAHR;MONAT;ZNR;ZNAME;STRTYP;STRNR;RINAME;FZTYP;DTVMS;DTVMF;DTVMO;DTVDD;DTVFR;DTVSA;DTVSF;TVMAX;TVMAXT;
2025;MAI;1180;Hochstraße;B;13;Perchtoldsdorf;Kfz;5435;6003;5772;6095;5985;4846;4034;6587;Fr,09.05.;
2025;MAI;1180;Hochstraße;B;13;Perchtoldsdorf;LkwÄ;239;311;314;324;278;121;99;353;Di,13.05.;
2025;MAI;1180;Hochstraße;B;13;Gesamt;Kfz;10679;11784;11376;11943;11761;9560;7926;12881;Fr,09.05.;
2025;MAI;1180;Hochstraße;B;13;Gesamt;LkwÄ;485;628;632;650;574;254;200;716;Do,15.05.;
2025;MAI;1181;Breitenfurter Straße;B;13;Zentrum;Kfz;6761;7301;7042;7378;7338;6392;5270;7822;Fr,09.05.;
2025;MAI;1181;Breitenfurter Straße;B;13;Zentrum;LkwÄ;205;260;250;262;262;122;90;283;Di,20.05.;
2025;MAI;1181;Breitenfurter Straße;B;13;Breitenfurt;Kfz;6653;7264;7060;7368;7200;6179;5009;7693;Fr,09.05.;
2025;MAI;1181;Breitenfurter Straße;B;13;Breitenfurt;LkwÄ;208;263;262;265;258;130;90;281;Do,15.05.;
2025;MAI;1181;Breitenfurter Straße;B;13;Gesamt;Kfz;13414;14565;14103;14745;14538;12571;10280;15515;Fr,09.05.;
2025;MAI;1181;Breitenfurter Straße;B;13;Gesamt;LkwÄ;412;522;512;527;520;252;180;563;Di,20.05.;
2025;MAI;1182;Simmeringer Hptstr.;B;225;Zentrum;Kfz;8951;9996;10123;9872;10166;8332;5984;10874;*Fr,09.05.;
2025;MAI;1182;Simmeringer Hptstr.;B;225;Zentrum;LkwÄ;574;786;784;827;695;237;150;919;*Mi,21.05.;
2025;MAI;1182;Simmeringer Hptstr.;B;225;Schwechat;Kfz;10651;11957;11685;12034;12006;9579;7189;12874;*Fr,09.05.;
2025;MAI;1182;Simmeringer Hptstr.;B;225;Schwechat;LkwÄ;637;879;889;920;781;238;160;987;*Mi,21.05.;
2025;MAI;1182;Simmeringer Hptstr.;B;225;Gesamt;Kfz;19602;21953;21808;21907;22173;17911;13173;23748;*Fr,09.05.;
2025;MAI;1182;Simmeringer Hptstr.;B;225;Gesamt;LkwÄ;1211;1665;1674;1748;1476;475;310;1906;*Mi,21.05.;
2025;MAI;1184;Himberger Straße;G;0;Zentrum;Kfz;5461;6225;6078;6368;6026;4667;3577;6625;Di,27.05.;
2025;MAI;1184;Himberger Straße;G;0;Zentrum;LkwÄ;175;253;246;276;209;47;21;307;Mi,21.05.;
2025;MAI;1184;Himberger Straße;G;0;Leopoldsdorf;Kfz;5228;5929;5766;6025;5848;4553;3456;6341;Mi,28.05.;
2025;MAI;1184;Himberger Straße;G;0;Leopoldsdorf;LkwÄ;157;225;217;240;199;45;21;268;Mi,28.05.;
2025;MAI;1184;Himberger Straße;G;0;Gesamt;Kfz;10689;12154;11844;12393;11874;9220;7033;12771;Di,27.05.;
2025;MAI;1184;Himberger Straße;G;0;Gesamt;LkwÄ;332;478;463;516;409;92;42;544;Di,20.05.;
2025;MAI;1187;Triester Straße;B;17;Zentrum;Kfz;10317;11556;11204;11428;12120;10678;5889;12567;Fr,30.05.;
2025;MAI;1187;Triester Straße;B;17;Zentrum;LkwÄ;454;600;600;622;554;263;123;653;Do,22.05.;
2025;MAI;1187;Triester Straße;B;17;Wr. Neudorf;Kfz;8759;9895;9590;9873;10186;8514;5179;10538;Fr,02.05.;
2025;MAI;1187;Triester Straße;B;17;Wr. Neudorf;LkwÄ;354;488;512;520;400;141;84;565;Do,15.05.;
2025;MAI;1187;Triester Straße;B;17;Gesamt;Kfz;19077;21451;20795;21301;22306;19191;11068;22790;Fr,30.05.;
2025;MAI;1187;Triester Straße;B;17;Gesamt;LkwÄ;808;1089;1112;1141;954;404;206;1207;Do,15.05.;
2025;MAI;1188;Altmannsdorfer Straße;B;224;Zentrum;Kfz;9711;11203;11250;11250;11062;9185;5173;11630;Do,08.05.;
2025;MAI;1188;Altmannsdorfer Straße;B;224;Zentrum;LkwÄ;331;454;498;479;367;128;89;525;Di,13.05.;
2025;MAI;1188;Altmannsdorfer Straße;B;224;Vösendorf;Kfz;9574;10940;10713;10906;11197;8946;5542;11613;Mi,28.05.;
2025;MAI;1188;Altmannsdorfer Straße;B;224;Vösendorf;LkwÄ;336;462;491;485;386;121;94;516;Do,08.05.;
2025;MAI;1188;Altmannsdorfer Straße;B;224;Gesamt;Kfz;19284;22144;21963;22157;22259;18131;10715;23100;Mi,28.05.;
2025;MAI;1188;Altmannsdorfer Straße;B;224;Gesamt;LkwÄ;667;916;989;964;753;250;184;1012;Do,22.05.;
2025;MAI;1189;Shuttleworthstraße;B;229;Zentrum;Kfz;10051;11074;10982;11144;10995;9429;7158;11619;Mi,28.05.;
2025;MAI;1189;Shuttleworthstraße;B;229;Zentrum;LkwÄ;462;640;672;675;535;178;106;746;Di,27.05.;
2025;MAI;1189;Shuttleworthstraße;B;229;Leopoldau;Kfz;10001;11343;11313;11509;11002;8769;6554;12091;Mi,28.05.;
2025;MAI;1189;Shuttleworthstraße;B;229;Leopoldau;LkwÄ;469;664;706;705;541;153;84;770;Do,08.05.;
2025;MAI;1189;Shuttleworthstraße;B;229;Gesamt;Kfz;20052;22417;22296;22653;21997;18198;13711;23710;Mi,28.05.;
2025;MAI;1189;Shuttleworthstraße;B;229;Gesamt;LkwÄ;931;1304;1378;1380;1076;331;190;1505;Do,08.05.;
2025;MAI;1190;Angyalföldstraße;B;3;Kagran;Kfz;6118;6738;6596;6756;6815;5903;4228;7316;Mi,28.05.;
2025;MAI;1190;Angyalföldstraße;B;3;Kagran;LkwÄ;203;276;293;286;238;77;68;310;Di,13.05.;
2025;MAI;1190;Angyalföldstraße;B;3;Floridsdorf;Kfz;5705;6234;6050;6251;6345;5486;4124;6771;Mi,28.05.;
2025;MAI;1190;Angyalföldstraße;B;3;Floridsdorf;LkwÄ;162;224;248;232;186;57;44;276;Mo,26.05.;
2025;MAI;1190;Angyalföldstraße;B;3;Gesamt;Kfz;11823;12973;12646;13007;13160;11389;8352;14087;Mi,28.05.;
2025;MAI;1190;Angyalföldstraße;B;3;Gesamt;LkwÄ;365;499;541;518;424;134;111;585;Mo,26.05.;
2025;MAI;1191;Wientalstraße;B;1;Zentrum;Kfz;26608;28096;27064;28635;27738;25687;22414;29639;Mi,28.05.;
2025;MAI;1191;Wientalstraße;B;1;Zentrum;LkwÄ;701;893;854;931;842;424;289;990;Do,15.05.;
2025;MAI;1191;Wientalstraße;B;1;St. Pölten;Kfz;25168;26535;25242;26664;27284;24680;21021;29506;Mi,28.05.;
2025;MAI;1191;Wientalstraße;B;1;St. Pölten;LkwÄ;596;774;800;800;695;315;240;860;Mo,26.05.;
2025;MAI;1191;Wientalstraße;B;1;Gesamt;Kfz;51776;54631;52306;55299;55022;50367;43436;59145;Mi,28.05.;
2025;MAI;1191;Wientalstraße;B;1;Gesamt;LkwÄ;1297;1667;1654;1731;1536;739;529;1837;Do,15.05.;
2025;MAI;1192;Hauptstraße;G;0;Zentrum;Kfz;5401;5924;5736;5923;6077;5408;3652;6281;Fr,16.05.;
2025;MAI;1192;Hauptstraße;G;0;Zentrum;LkwÄ;343;421;426;434;391;227;176;484;Do,22.05.;
2025;MAI;1192;Hauptstraße;G;0;St. Pölten;Kfz;6351;6961;6791;6910;7210;6346;4319;7465;Mi,28.05.;
2025;MAI;1192;Hauptstraße;G;0;St. Pölten;LkwÄ;357;436;434;449;406;242;191;495;Di,20.05.;
2025;MAI;1192;Hauptstraße;G;0;Gesamt;Kfz;11752;12885;12527;12833;13287;11755;7972;13742;Mi,28.05.;
2025;MAI;1192;Hauptstraße;G;0;Gesamt;LkwÄ;700;857;861;883;797;469;367;973;Di,27.05.;
2025;MAI;1193;Heiligenstädter Straße;B;14;Zentrum;Kfz;17023;18504;18043;18842;18128;15845;13068;19288;Mi,14.05.;
2025;MAI;1193;Heiligenstädter Straße;B;14;Zentrum;LkwÄ;753;1018;1061;1063;885;343;212;1147;Mo,26.05.;
2025;MAI;1193;Heiligenstädter Straße;B;14;Klosterneuburg;Kfz;16794;18232;17960;18535;17783;15684;12926;19109;Mi,14.05.;
2025;MAI;1193;Heiligenstädter Straße;B;14;Klosterneuburg;LkwÄ;748;1014;1076;1053;879;332;205;1148;Mo,26.05.;
2025;MAI;1193;Heiligenstädter Straße;B;14;Gesamt;Kfz;33817;36736;36003;37377;35912;31529;25994;38397;Mi,14.05.;
2025;MAI;1193;Heiligenstädter Straße;B;14;Gesamt;LkwÄ;1501;2032;2138;2116;1764;676;418;2295;Mo,26.05.;
2025;MAI;1194;Prager Straße;B;3;Zentrum;Kfz;4946;5638;5474;5499;6077;5217;2413;6318;Fr,09.05.;
2025;MAI;1194;Prager Straße;B;3;Zentrum;LkwÄ;172;235;243;241;216;76;43;278;Mo,26.05.;
2025;MAI;1194;Prager Straße;B;3;Langenzersd.;Kfz;4765;5461;5347;5327;5847;5028;2224;6046;Fr,09.05.;
2025;MAI;1194;Prager Straße;B;3;Langenzersd.;LkwÄ;166;227;227;233;213;74;40;247;Mi,14.05.;
2025;MAI;1194;Prager Straße;B;3;Gesamt;Kfz;9711;11100;10822;10826;11924;10246;4638;12364;Fr,09.05.;
2025;MAI;1194;Prager Straße;B;3;Gesamt;LkwÄ;339;462;470;474;430;150;84;523;Mo,26.05.;
2025;MAI;1195;Wagramer Straße;B;8;Zentrum;Kfz;3683;4191;4082;4306;4026;3261;2338;4497;Di,20.05.;
2025;MAI;1195;Wagramer Straße;B;8;Zentrum;LkwÄ;148;198;190;212;174;67;49;242;Di,27.05.;
2025;MAI;1195;Wagramer Straße;B;8;Süßenbrunn;Kfz;3666;4091;3927;4136;4121;3448;2435;4397;Di,27.05.;
2025;MAI;1195;Wagramer Straße;B;8;Süßenbrunn;LkwÄ;163;215;208;226;195;97;47;249;Do,15.05.;
2025;MAI;1195;Wagramer Straße;B;8;Gesamt;Kfz;7349;8282;8009;8442;8147;6709;4773;8858;Di,27.05.;
2025;MAI;1195;Wagramer Straße;B;8;Gesamt;LkwÄ;311;412;399;437;369;164;96;484;Do,15.05.;
2025;MAI;1196;Erzherzog-Karl-Str.;B;3;Groß-Enzersdorf;Kfz;11025;12378;11644;12644;12381;9817;7520;13686;Mi,28.05.;
2025;MAI;1196;Erzherzog-Karl-Str.;B;3;Groß-Enzersdorf;LkwÄ;222;296;342;312;223;91;84;582;*Mo,12.05.;
2025;MAI;1196;Erzherzog-Karl-Str.;B;3;Kagran;Kfz;11604;13092;12246;13434;13016;10058;7930;14887;Mi,28.05.;
2025;MAI;1196;Erzherzog-Karl-Str.;B;3;Kagran;LkwÄ;462;578;560;610;523;254;247;645;Mi,14.05.;
2025;MAI;1196;Erzherzog-Karl-Str.;B;3;Gesamt;Kfz;22629;25470;23890;26078;25397;19875;15450;28573;Mi,28.05.;
2025;MAI;1196;Erzherzog-Karl-Str.;B;3;Gesamt;LkwÄ;683;874;901;922;746;344;331;1220;*Mo,12.05.;
2025;MAI;1198;Brünner Straße;B;7;Zentrum;Kfz;9098;10138;9929;9996;10619;9274;5483;10897;Fr,09.05.;
2025;MAI;1198;Brünner Straße;B;7;Zentrum;LkwÄ;391;532;545;558;465;200;81;618;Mi,28.05.;
2025;MAI;1198;Brünner Straße;B;7;Wolkersdorf;Kfz;7908;8797;8467;8691;9296;8026;4844;9580;Fr,09.05.;
2025;MAI;1198;Brünner Straße;B;7;Wolkersdorf;LkwÄ;370;499;498;524;443;204;80;587;Di,27.05.;
2025;MAI;1198;Brünner Straße;B;7;Gesamt;Kfz;17006;18936;18396;18687;19915;17300;10328;20477;Fr,09.05.;
2025;MAI;1198;Brünner Straße;B;7;Gesamt;LkwÄ;761;1031;1043;1082;908;404;161;1202;Di,27.05.;
2025;MAI;1199;Eßlinger Hauptstraße;B;3;Zentrum;Kfz;8795;9547;9098;9630;9722;8410;6612;10227;Mi,28.05.;
2025;MAI;1199;Eßlinger Hauptstraße;B;3;Zentrum;LkwÄ;546;718;700;731;705;259;209;812;*Di,13.05.;
2025;MAI;1199;Eßlinger Hauptstraße;B;3;Groß-Enzersdorf;Kfz;8742;9524;9398;9476;9731;8556;6290;10558;*Do,08.05.;
2025;MAI;1199;Eßlinger Hauptstraße;B;3;Groß-Enzersdorf;LkwÄ;488;640;622;674;581;236;190;722;*Mi,14.05.;
2025;MAI;1199;Eßlinger Hauptstraße;B;3;Gesamt;Kfz;17537;19071;18495;19106;19453;16966;12903;20455;*Do,08.05.;
2025;MAI;1199;Eßlinger Hauptstraße;B;3;Gesamt;LkwÄ;1034;1359;1322;1405;1286;496;399;1531;*Di,13.05.;
2025;MAI;1200;Vorarlberger Allee West;G;0;Zentrum;Kfz;6611;8220;8472;8492;7421;4488;3016;8723;Di,13.05.;
2025;MAI;1200;Vorarlberger Allee West;G;0;Zentrum;LkwÄ;733;1020;1107;1047;892;257;171;1133;Mo,19.05.;
2025;MAI;1200;Vorarlberger Allee West;G;0;S1;Kfz;6822;8534;8254;8932;7882;4536;3019;9500;Mi,14.05.;
2025;MAI;1200;Vorarlberger Allee West;G;0;S1;LkwÄ;834;1178;1191;1237;1037;264;163;1300;Mi,21.05.;
2025;MAI;1200;Vorarlberger Allee West;G;0;Gesamt;Kfz;13432;16754;16726;17423;15303;9024;6035;17903;Mi,14.05.;
2025;MAI;1200;Vorarlberger Allee West;G;0;Gesamt;LkwÄ;1567;2198;2298;2284;1929;521;334;2345;Mi,21.05.;
2025;MAI;1201;Vorarlberger Allee Ost;G;0;Laxenburger Str.;Kfz;3499;4534;4304;4702;4347;2078;1237;5368;Do,15.05.;
2025;MAI;1201;Vorarlberger Allee Ost;G;0;Laxenburger Str.;LkwÄ;741;1029;1023;1069;947;262;177;1182;Do,15.05.;
2025;MAI;1201;Vorarlberger Allee Ost;G;0;S1;Kfz;3335;4311;4292;4446;4031;2036;1164;4581;Mi,28.05.;
2025;MAI;1201;Vorarlberger Allee Ost;G;0;S1;LkwÄ;588;813;856;838;725;218;147;896;Mi,21.05.;
2025;MAI;1201;Vorarlberger Allee Ost;G;0;Gesamt;Kfz;6835;8845;8596;9148;8378;4114;2401;9714;Do,08.05.;
2025;MAI;1201;Vorarlberger Allee Ost;G;0;Gesamt;LkwÄ;1329;1843;1878;1907;1672;480;324;2017;Do,15.05.;
2025;MAI;1202;Spange Vösendorf;G;0;Vösendorf;Kfz;6425;7757;7798;7839;7543;5191;3014;8404;Mi,28.05.;
2025;MAI;1202;Spange Vösendorf;G;0;Vösendorf;LkwÄ;366;526;549;563;427;96;54;591;Di,13.05.;
2025;MAI;1202;Spange Vösendorf;G;0;S1;Kfz;6392;7802;7617;8007;7497;5093;2773;8523;Mi,28.05.;
2025;MAI;1202;Spange Vösendorf;G;0;S1;LkwÄ;358;518;536;552;427;97;44;578;Do,15.05.;
2025;MAI;1202;Spange Vösendorf;G;0;Gesamt;Kfz;12817;15559;15415;15847;15040;10284;5786;16927;Mi,28.05.;
2025;MAI;1202;Spange Vösendorf;G;0;Gesamt;LkwÄ;724;1044;1086;1115;855;193;98;1162;Do,15.05.;
2025;MAI;1203;Maria-Theresien-Straße;G;0;Franz-Josef-Kai;Kfz;10607;12037;11671;12426;11472;9016;7167;13106;Do,08.05.;
2025;MAI;1203;Maria-Theresien-Straße;G;0;Franz-Josef-Kai;LkwÄ;383;500;524;525;426;204;141;588;Mo,05.05.;
2025;MAI;1203;Maria-Theresien-Straße;G;0;-;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1203;Maria-Theresien-Straße;G;0;-;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1203;Maria-Theresien-Straße;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1203;Maria-Theresien-Straße;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1204;Türkenstraße;G;0;Währinger Straße;Kfz;13774;15720;15417;16435;14391;11152;9471;16988;Mi,28.05.;
2025;MAI;1204;Türkenstraße;G;0;Währinger Straße;LkwÄ;379;502;507;536;424;176;139;588;Do,22.05.;
2025;MAI;1204;Türkenstraße;G;0;-;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1204;Türkenstraße;G;0;-;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1204;Türkenstraße;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1204;Türkenstraße;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1205;Hernalser Hauptstraße;G;0;Zentrum;Kfz;8790;9031;8692;9055;9248;8875;7915;9554;Mi,28.05.;
2025;MAI;1205;Hernalser Hauptstraße;G;0;Zentrum;LkwÄ;183;243;242;255;219;108;46;280;Mi,14.05.;
2025;MAI;1205;Hernalser Hauptstraße;G;0;Dornbach;Kfz;7833;8144;7925;8208;8180;7732;6881;8651;Fr,09.05.;
2025;MAI;1205;Hernalser Hauptstraße;G;0;Dornbach;LkwÄ;148;201;209;212;168;71;37;227;Mi,14.05.;
2025;MAI;1205;Hernalser Hauptstraße;G;0;Gesamt;Kfz;16623;17175;16618;17263;17428;16607;14796;18145;Mi,28.05.;
2025;MAI;1205;Hernalser Hauptstraße;G;0;Gesamt;LkwÄ;331;444;451;467;387;179;83;507;Mi,14.05.;
2025;MAI;1206;Hütteldorfer Straße;G;0;Zentrum;Kfz;56;60;90;63;31;51;44;107;Mo,12.05.;
2025;MAI;1206;Hütteldorfer Straße;G;0;Zentrum;LkwÄ;13;14;23;13;8;10;13;45;So,04.05.;
2025;MAI;1206;Hütteldorfer Straße;G;0;Hütteldorf;Kfz;30;41;50;48;20;9;10;82;*Do,15.05.;
2025;MAI;1206;Hütteldorfer Straße;G;0;Hütteldorf;LkwÄ;8;11;19;11;6;1;2;42;*Mo,26.05.;
2025;MAI;1206;Hütteldorfer Straße;G;0;Gesamt;Kfz;86;102;140;111;51;60;54;170;*Mo,12.05.;
2025;MAI;1206;Hütteldorfer Straße;G;0;Gesamt;LkwÄ;21;25;42;24;15;11;15;48;*Mo,26.05.;
2025;MAI;1207;Altmannsdorfer Straße II;B;224;Zentrum;Kfz;21596;22487;21867;22495;22966;21355;18826;23606;Fr,23.05.;
2025;MAI;1207;Altmannsdorfer Straße II;B;224;Zentrum;LkwÄ;955;1338;1406;1378;1195;318;210;1472;Di,27.05.;
2025;MAI;1207;Altmannsdorfer Straße II;B;224;Vösendorf;Kfz;25252;26806;26062;27025;26921;24232;20919;28072;Mi,28.05.;
2025;MAI;1207;Altmannsdorfer Straße II;B;224;Vösendorf;LkwÄ;971;1329;1372;1404;1131;405;248;1447;Do,08.05.;
2025;MAI;1207;Altmannsdorfer Straße II;B;224;Gesamt;Kfz;46848;49293;47929;49520;49887;45587;39745;51585;Fr,23.05.;
2025;MAI;1207;Altmannsdorfer Straße II;B;224;Gesamt;LkwÄ;1926;2667;2778;2782;2326;723;458;2889;Di,27.05.;
2025;MAI;1208;Wienerbergstraße;B;225;Breitenfurter Straße;Kfz;10566;12136;12343;12603;10941;8358;7176;12883;Do,15.05.;
2025;MAI;1208;Wienerbergstraße;B;225;Breitenfurter Straße;LkwÄ;525;660;676;694;573;303;261;721;Mi,14.05.;
2025;MAI;1208;Wienerbergstraße;B;225;Triester Straße;Kfz;9160;10624;10612;11007;9793;7217;5899;11615;Mi,28.05.;
2025;MAI;1208;Wienerbergstraße;B;225;Triester Straße;LkwÄ;553;711;730;734;646;291;243;759;Mo,12.05.;
2025;MAI;1208;Wienerbergstraße;B;225;Gesamt;Kfz;19727;22760;22956;23610;20734;15575;13074;24293;Mi,28.05.;
2025;MAI;1208;Wienerbergstraße;B;225;Gesamt;LkwÄ;1078;1371;1406;1428;1220;594;504;1472;Mo,12.05.;
2025;MAI;1209;Atzgersdorfer Straße;G;0;Stranzenberg Brücke;Kfz;8678;9959;9905;10342;9161;7017;5792;10844;Mi,14.05.;
2025;MAI;1209;Atzgersdorfer Straße;G;0;Stranzenberg Brücke;LkwÄ;233;306;317;312;281;120;88;343;*Mi,28.05.;
2025;MAI;1209;Atzgersdorfer Straße;G;0;Rosenhügelstraße;Kfz;9293;10897;10366;11352;10321;6888;5952;12538;*Mi,28.05.;
2025;MAI;1209;Atzgersdorfer Straße;G;0;Rosenhügelstraße;LkwÄ;228;303;305;318;269;105;81;366;*Do,08.05.;
2025;MAI;1209;Atzgersdorfer Straße;G;0;Gesamt;Kfz;17972;20856;20271;21694;19482;13906;11744;23018;*Mi,28.05.;
2025;MAI;1209;Atzgersdorfer Straße;G;0;Gesamt;LkwÄ;462;609;622;630;550;225;168;698;*Mi,28.05.;
2025;MAI;1210;Koppstraße;B;223;stadtauswärts;Kfz;15789;16459;16175;16522;16549;15381;13894;17522;Fr,23.05.;
2025;MAI;1210;Koppstraße;B;223;stadtauswärts;LkwÄ;424;539;545;554;500;252;184;601;Mi,28.05.;
2025;MAI;1210;Koppstraße;B;223;Einbahnstraße;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1210;Koppstraße;B;223;Einbahnstraße;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1210;Koppstraße;B;223;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1210;Koppstraße;B;223;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1211;Laxenburger Straße II;B;230;Zentrum;Kfz;7455;9089;9320;9381;8259;5219;3874;9950;Di,20.05.;
2025;MAI;1211;Laxenburger Straße II;B;230;Zentrum;LkwÄ;1487;1964;1950;2026;1838;732;529;2364;Di,06.05.;
2025;MAI;1211;Laxenburger Straße II;B;230;S1;Kfz;8222;10264;10113;10666;9499;5419;3753;11418;Do,15.05.;
2025;MAI;1211;Laxenburger Straße II;B;230;S1;LkwÄ;1679;2240;2290;2303;2062;793;546;2395;Mo,12.05.;
2025;MAI;1211;Laxenburger Straße II;B;230;Gesamt;Kfz;15677;19352;19433;20048;17758;10638;7627;20851;Do,08.05.;
2025;MAI;1211;Laxenburger Straße II;B;230;Gesamt;LkwÄ;3166;4204;4240;4329;3900;1525;1075;4662;Di,06.05.;
2025;MAI;1212;Donaustadtstraße II;B;3;A 23;Kfz;10794;12052;11699;12478;11396;9347;7807;13900;Mi,28.05.;
2025;MAI;1212;Donaustadtstraße II;B;3;A 23;LkwÄ;495;677;700;732;537;194;139;781;Di,13.05.;
2025;MAI;1212;Donaustadtstraße II;B;3;Erzherzog-Karl-Str.;Kfz;8479;8928;8702;8920;9128;8341;7096;9457;Fr,23.05.;
2025;MAI;1212;Donaustadtstraße II;B;3;Erzherzog-Karl-Str.;LkwÄ;459;616;638;644;536;216;140;692;Mo,26.05.;
2025;MAI;1212;Donaustadtstraße II;B;3;Gesamt;Kfz;19273;20980;20401;21398;20524;17688;14903;23220;Mi,28.05.;
2025;MAI;1212;Donaustadtstraße II;B;3;Gesamt;LkwÄ;954;1292;1338;1375;1073;410;279;1458;Mi,28.05.;
2025;MAI;1213;Burggasse II;G;0;Zentrum;Kfz;8338;8892;8444;9033;8940;8176;6627;9663;Fr,16.05.;
2025;MAI;1213;Burggasse II;G;0;Zentrum;LkwÄ;373;460;449;473;441;249;183;491;Mi,28.05.;
2025;MAI;1213;Burggasse II;G;0;Gablenzgasse;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1213;Burggasse II;G;0;Gablenzgasse;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1213;Burggasse II;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1213;Burggasse II;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1214;Neustiftgasse II;G;0;Koppstraße;Kfz;9660;9996;9368;10067;10342;9815;8412;11641;Fr,09.05.;
2025;MAI;1214;Neustiftgasse II;G;0;Koppstraße;LkwÄ;325;408;413;410;399;204;150;438;Mo,26.05.;
2025;MAI;1214;Neustiftgasse II;G;0;Zentrum;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1214;Neustiftgasse II;G;0;Zentrum;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1214;Neustiftgasse II;G;0;Gesamt;Kfz;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1214;Neustiftgasse II;G;0;Gesamt;LkwÄ;-29;-29;-29;-29;-29;-29;-29;-29;0.00.;
2025;MAI;1215;Erzherzog-Karl-Straße III;B;3;Genochplatz;Kfz;12633;12952;12520;12735;13774;13073;11202;14224;Fr,23.05.;
2025;MAI;1215;Erzherzog-Karl-Straße III;B;3;Genochplatz;LkwÄ;619;842;899;886;698;245;186;936;Di,20.05.;
2025;MAI;1215;Erzherzog-Karl-Straße III;B;3;Siegesplatz;Kfz;14333;15261;14889;15327;15414;13763;11716;16240;Fr,09.05.;
2025;MAI;1215;Erzherzog-Karl-Straße III;B;3;Siegesplatz;LkwÄ;637;868;907;920;723;250;190;947;Do,15.05.;
2025;MAI;1215;Erzherzog-Karl-Straße III;B;3;Gesamt;Kfz;26966;28213;27409;28062;29188;26837;22918;30337;Fr,09.05.;
2025;MAI;1215;Erzherzog-Karl-Straße III;B;3;Gesamt;LkwÄ;1256;1710;1806;1806;1421;495;376;1875;Di,20.05.;
2025;MAI;1216;Perchtoldsdorfer Straße;G;0;stadteinwärts;Kfz;3673;4060;3976;4106;4026;3264;2724;4367;Fr,09.05.;
2025;MAI;1216;Perchtoldsdorfer Straße;G;0;stadteinwärts;LkwÄ;158;195;198;197;187;100;83;210;Di,13.05.;
2025;MAI;1216;Perchtoldsdorfer Straße;G;0;stadtauswärts;Kfz;3135;3473;3353;3502;3505;2752;2326;3878;Fr,09.05.;
2025;MAI;1216;Perchtoldsdorfer Straße;G;0;stadtauswärts;LkwÄ;92;113;112;116;105;65;45;124;Di,20.05.;
2025;MAI;1216;Perchtoldsdorfer Straße;G;0;Gesamt;Kfz;6808;7533;7329;7608;7531;6016;5050;8245;Fr,09.05.;
2025;MAI;1216;Perchtoldsdorfer Straße;G;0;Gesamt;LkwÄ;250;307;310;313;292;166;128;331;Di,13.05.;
2025;MAI;1217;Museumstraße;G;0;Landesgerichtsstraße;Kfz;5527;6641;6348;7123;5817;3860;3202;7414;Do,22.05.;
2025;MAI;1217;Museumstraße;G;0;Landesgerichtsstraße;LkwÄ;111;156;153;164;141;40;19;193;Di,20.05.;
2025;MAI;1217;Museumstraße;G;0;Getreidemarkt;Kfz;11287;12798;12257;13350;12017;9379;7842;13989;Mi,28.05.;
2025;MAI;1217;Museumstraße;G;0;Getreidemarkt;LkwÄ;246;324;309;331;321;141;74;371;*Fr,09.05.;
2025;MAI;1217;Museumstraße;G;0;Gesamt;Kfz;16814;19439;18605;20472;17834;13239;11044;21173;Do,08.05.;
2025;MAI;1217;Museumstraße;G;0;Gesamt;LkwÄ;357;480;462;495;462;181;92;564;*Di,20.05.;
2025;MAI;1218;Spange Leopoldsdorf;G;0;Leopoldsdorfer Straß;Kfz;4580;5148;4968;5269;5025;3875;3277;5573;Mi,28.05.;
2025;MAI;1218;Spange Leopoldsdorf;G;0;Leopoldsdorfer Straß;LkwÄ;96;137;144;143;118;27;16;170;Do,08.05.;
