C-SDB_TIT-0;C-W96-0;C-C93-2;F-ANK;F-UEB
201901;W96-9;87;3479;8957
201901;W96-9;18;2871;6473
201901;W96-9;49;190;499
201901;W96-9;19;5262;14941
201901;W96-9;20;21722;59463
201901;W96-9;21;6319;12989
201901;W96-9;22;6090;12584
201901;W96-9;23;2292;4901
201901;W96-9;51;3748;7074
201901;W96-9;88;469;1009
201901;W96-9;89;525;1092
201901;W96-9;63;557;1337
201901;W96-9;90;585;1851
201901;W96-9;61;525;1193
201901;W96-9;25;5719;14165
201901;W96-9;26;940;2116
201901;W96-9;27;6694;13007
201901;W96-9;28;1757;3954
201901;W96-9;29;14441;27835
201901;W96-9;91;17812;48532
201901;W96-9;95;792;2070
201901;W96-9;31;1919;4522
201901;W96-9;32;10603;24648
201901;W96-9;10;2131;3998
201901;W96-9;52;1966;3382
201901;W96-9;33;15858;39604
201901;W96-9;34;446;1116
201901;W96-9;17;2017;4216
201901;W96-9;64;9549;18521
201901;W96-9;59;4028;8073
201901;W96-9;65;4551;7148
201901;W96-9;09;5244;9356
201901;W96-9;36;4601;11430
201901;W96-9;92;11762;26612
201901;W96-9;38;6268;11122
201901;W96-9;39;17833;43679
201901;W96-9;96;2674;5161
201901;W96-9;16;18704;41617
201901;W96-9;93;1729;5611
201901;W96-9;57;2180;5432
201901;W96-9;58;1753;4343
201901;W96-9;37;4969;11815
201901;W96-9;40;2249;5212
201902;W96-9;01;7491;15664
201902;W96-9;70;6217;10929
201902;W96-9;71;11384;20882
201902;W96-9;72;12579;22504
201902;W96-9;73;20187;34281
201902;W96-9;74;13327;23574
201902;W96-9;75;19605;33928
201902;W96-9;76;11745;22140
201902;W96-9;77;7228;13889
201902;W96-9;80;18181;37739
201902;W96-9;81;9093;20318
201902;W96-9;82;10258;22676
201902;W96-9;83;9243;20031
201902;W96-9;84;8220;18182
201902;W96-9;85;7238;16409
201902;W96-9;53;7781;17071
201902;W96-9;56;2353;5070
201902;W96-9;60;2092;4894
201902;W96-9;62;3839;9077
201902;W96-9;94;2178;5209
201902;W96-9;08;2147;4690
201902;W96-9;67;18307;34334
201902;W96-9;11;1857;4508
201902;W96-9;86;451;1102
201902;W96-9;13;2207;4931
201902;W96-9;14;13263;32653
201902;W96-9;15;3285;8494
201902;W96-9;87;2637;6539
201902;W96-9;18;3219;7873
201902;W96-9;49;302;743
201902;W96-9;19;5147;13343
201902;W96-9;20;20409;48213
201902;W96-9;21;9706;20351
201902;W96-9;22;6802;13967
201902;W96-9;23;2412;5433
201902;W96-9;51;3157;5380
201902;W96-9;88;489;957
201902;W96-9;89;529;1224
201902;W96-9;63;772;1805
201902;W96-9;90;511;1433
201902;W96-9;61;278;663
201902;W96-9;25;6950;14888
201902;W96-9;26;1495;3425
201902;W96-9;27;8992;17541
201902;W96-9;28;2244;5569
201902;W96-9;29;12233;24929
201902;W96-9;91;10099;24287
201902;W96-9;95;904;2111
201902;W96-9;31;2557;5490
201902;W96-9;32;10481;23374
201902;W96-9;10;2632;5070
201902;W96-9;52;2412;4481
201902;W96-9;33;15133;35710
201902;W96-9;34;362;1013
201902;W96-9;17;2405;5135
201902;W96-9;64;7202;14019
201902;W96-9;59;3831;7208
201902;W96-9;65;5855;9863
201902;W96-9;09;6222;11505
201902;W96-9;36;3640;9134
201902;W96-9;92;8244;19168
201902;W96-9;38;6494;11613
201902;W96-9;39;14779;34248
201902;W96-9;96;2301;4379
201902;W96-9;16;19524;43613
201902;W96-9;93;1301;3744
201902;W96-9;57;2185;5585
201902;W96-9;58;1790;4167
201902;W96-9;37;3612;8678
201902;W96-9;40;2155;4901
201903;W96-9;01;7923;16440
201903;W96-9;70;7360;13131
201903;W96-9;71;15627;28655
201903;W96-9;72;14118;24833
201903;W96-9;73;27000;45788
201903;W96-9;74;17963;31603
201903;W96-9;75;25024;44893
201903;W96-9;76;15621;30238
201903;W96-9;77;7928;16242
201903;W96-9;80;26520;59847
201903;W96-9;81;12571;31886
201903;W96-9;82;15033;36544
201903;W96-9;83;12962;29915
201903;W96-9;84;12186;28653
201903;W96-9;85;10165;24050
201903;W96-9;53;11085;26120
201903;W96-9;56;3425;7677
201903;W96-9;60;2406;5959
201903;W96-9;62;4403;10730
201903;W96-9;94;3012;7602
201903;W96-9;08;2931;6175
201903;W96-9;67;14711;26092
201903;W96-9;11;2357;5966
201903;W96-9;86;611;1670
201903;W96-9;13;3051;7733
201903;W96-9;14;15268;37830
201903;W96-9;15;4540;12056
201903;W96-9;87;3024;7631
201903;W96-9;18;3191;8454
201903;W96-9;49;278;692
201903;W96-9;19;8579;21963
201903;W96-9;20;29911;77666
201903;W96-9;21;13786;30525
201903;W96-9;22;6944;14299
201903;W96-9;23;3938;9218
201903;W96-9;51;2959;5635
201903;W96-9;88;741;1849
201903;W96-9;89;563;1299
201903;W96-9;63;706;1594
201903;W96-9;90;681;2037
201903;W96-9;61;417;862
201903;W96-9;25;8729;20816
201903;W96-9;26;2316;5849
201903;W96-9;27;9496;18666
201903;W96-9;28;2607;6765
201903;W96-9;29;10332;23453
201903;W96-9;91;13625;35700
201903;W96-9;95;1478;3720
201903;W96-9;31;3216;7949
201903;W96-9;32;13254;31336
201903;W96-9;10;2572;4596
201903;W96-9;52;2381;4364
201903;W96-9;33;20179;49584
201903;W96-9;34;559;1517
201903;W96-9;17;3313;6784
201903;W96-9;64;7657;12704
201903;W96-9;59;6711;13083
201903;W96-9;65;6388;10057
201903;W96-9;09;7422;13253
201903;W96-9;36;4304;10626
201903;W96-9;92;11022;27079
201903;W96-9;38;8376;15219
201903;W96-9;39;25346;59574
201903;W96-9;96;3377;6908
201903;W96-9;16;24044;55005
201903;W96-9;93;1585;5168
201903;W96-9;57;2684;7745
201903;W96-9;58;2672;6390
201903;W96-9;37;4437;10838
201903;W96-9;40;3355;8259
201904;W96-9;01;6805;13016
201904;W96-9;70;7416;13890
201904;W96-9;71;14857;27529
201904;W96-9;72;13025;24399
201904;W96-9;73;25363;44506
201904;W96-9;74;18355;35446
201904;W96-9;75;24337;44927
201904;W96-9;76;15960;31298
201904;W96-9;77;7767;16586
201904;W96-9;80;35771;85830
201904;W96-9;81;16661;43691
201904;W96-9;82;19212;49804
201904;W96-9;83;17958;46861
201904;W96-9;84;15836;41380
201904;W96-9;85;14417;38733
201904;W96-9;53;13976;34952
201904;W96-9;56;3319;7488
201904;W96-9;60;4283;10885
201904;W96-9;62;5058;13822
201904;W96-9;94;4372;11499
201904;W96-9;08;3705;8896
201904;W96-9;67;19078;38332
201904;W96-9;11;3706;10678
201904;W96-9;86;813;2002
201904;W96-9;13;4074;10577
201904;W96-9;14;19019;51380
201904;W96-9;15;4162;11278
201904;W96-9;87;2534;6282
201904;W96-9;18;3019;7504
201904;W96-9;49;543;1521
201904;W96-9;19;7641;22765
201904;W96-9;20;38805;101711
201904;W96-9;21;13215;26441
201904;W96-9;22;7382;15809
201904;W96-9;23;4676;11887
201904;W96-9;51;3554;6939
201904;W96-9;88;560;1314
201904;W96-9;89;675;1639
201904;W96-9;63;1304;3343
201904;W96-9;90;637;1678
201904;W96-9;61;687;1679
201904;W96-9;25;9729;24383
201904;W96-9;26;2708;7552
201904;W96-9;27;10221;21100
201904;W96-9;28;3828;10015
201904;W96-9;29;12842;29674
201904;W96-9;91;16176;40732
201904;W96-9;95;2120;4782
201904;W96-9;31;5440;14396
201904;W96-9;32;21526;56827
201904;W96-9;10;2487;4519
201904;W96-9;52;2600;4958
201904;W96-9;33;21062;52356
201904;W96-9;34;577;1516
201904;W96-9;17;4992;10430
201904;W96-9;64;8352;16129
201904;W96-9;59;11186;20524
201904;W96-9;65;7115;11961
201904;W96-9;09;9493;17334
201904;W96-9;36;3576;8109
201904;W96-9;92;10344;24335
201904;W96-9;38;7876;14773
201904;W96-9;39;32806;77658
201904;W96-9;96;3701;8621
201904;W96-9;16;25921;62118
201904;W96-9;93;1174;3248
201904;W96-9;57;3120;7862
201904;W96-9;58;2782;6323
201904;W96-9;37;6976;16171
201904;W96-9;40;4330;9145
201905;W96-9;01;7564;15175
201905;W96-9;70;9217;16701
201905;W96-9;71;17225;32410
201905;W96-9;72;15801;28205
201905;W96-9;73;30920;51798
201905;W96-9;74;20974;39323
201905;W96-9;75;30062;54550
201905;W96-9;76;18610;36737
201905;W96-9;77;10121;20725
201905;W96-9;80;32528;73799
201905;W96-9;81;16019;40353
201905;W96-9;82;19470;50141
201905;W96-9;83;17759;43204
201905;W96-9;84;16692;41339
201905;W96-9;85;14319;36736
201905;W96-9;53;14062;33680
201905;W96-9;56;1927;4249
201905;W96-9;60;5653;14041
201905;W96-9;62;5445;12964
201905;W96-9;94;5212;13094
201905;W96-9;08;3515;8474
201905;W96-9;67;24121;40650
201905;W96-9;11;3278;8490
201905;W96-9;86;769;1976
201905;W96-9;13;3520;8004
201905;W96-9;14;18435;47336
201905;W96-9;15;2791;6915
201905;W96-9;87;3080;7389
201905;W96-9;18;2826;6786
201905;W96-9;49;506;1273
201905;W96-9;19;8270;23244
201905;W96-9;20;21800;51764
201905;W96-9;21;16052;33205
201905;W96-9;22;6046;12576
201905;W96-9;23;8651;21541
201905;W96-9;51;3053;5282
201905;W96-9;88;745;1677
201905;W96-9;89;807;1792
201905;W96-9;63;1230;3692
201905;W96-9;90;532;1603
201905;W96-9;61;1002;2319
201905;W96-9;25;11070;28431
201905;W96-9;26;2724;6620
201905;W96-9;27;12824;27281
201905;W96-9;28;2566;6240
201905;W96-9;29;11139;26406
201905;W96-9;91;18881;49458
201905;W96-9;95;933;2007
201905;W96-9;31;6248;15473
201905;W96-9;32;19757;48192
201905;W96-9;10;3086;5783
201905;W96-9;52;3093;5653
201905;W96-9;33;19440;44278
201905;W96-9;34;776;1857
201905;W96-9;17;8621;17537
201905;W96-9;64;11223;20268
201905;W96-9;59;9554;18466
201905;W96-9;65;7809;11934
201905;W96-9;09;9751;16792
201905;W96-9;36;3745;8156
201905;W96-9;92;10440;25286
201905;W96-9;38;7602;13711
201905;W96-9;39;45258;104744
201905;W96-9;96;2015;4735
201905;W96-9;16;28137;65570
201905;W96-9;93;961;2764
201905;W96-9;57;2023;4953
201905;W96-9;58;2383;5325
201905;W96-9;37;8136;19273
201905;W96-9;40;2878;6478
201906;W96-9;01;8915;16931
201906;W96-9;70;9299;17767
201906;W96-9;71;15995;31189
201906;W96-9;72;14704;27978
201906;W96-9;73;24658;45344
201906;W96-9;74;18434;35596
201906;W96-9;75;24036;44110
201906;W96-9;76;18336;37272
201906;W96-9;77;10179;22147
201906;W96-9;80;31740;79737
201906;W96-9;81;16706;44743
201906;W96-9;82;18721;49271
201906;W96-9;83;16417;41833
201906;W96-9;84;14741;37113
201906;W96-9;85;12425;32192
201906;W96-9;53;13559;32487
201906;W96-9;56;5289;12806
201906;W96-9;60;7200;18762
201906;W96-9;62;4816;11843
201906;W96-9;94;5442;13632
201906;W96-9;08;2914;6574
201906;W96-9;67;29574;53270
201906;W96-9;11;2640;6756
201906;W96-9;86;947;2252
201906;W96-9;13;3640;9038
201906;W96-9;14;16105;40034
201906;W96-9;15;2361;5803
201906;W96-9;87;3117;7475
201906;W96-9;18;3038;7652
201906;W96-9;49;630;1679
201906;W96-9;19;8246;22814
201906;W96-9;20;16870;40902
201906;W96-9;21;13468;28410
201906;W96-9;22;4876;9819
201906;W96-9;23;7877;19138
201906;W96-9;51;3636;6671
201906;W96-9;88;664;1495
201906;W96-9;89;898;1916
201906;W96-9;63;1056;2467
201906;W96-9;90;465;1257
201906;W96-9;61;1438;3701
201906;W96-9;25;10784;26902
201906;W96-9;26;2646;6701
201906;W96-9;27;12078;23687
201906;W96-9;28;2891;6825
201906;W96-9;29;11094;25420
201906;W96-9;91;14230;32897
201906;W96-9;95;5542;12967
201906;W96-9;31;5383;13085
201906;W96-9;32;17601;41652
201906;W96-9;10;3163;5666
201906;W96-9;52;3103;5483
201906;W96-9;33;18921;44165
201906;W96-9;34;1017;2580
201906;W96-9;17;11418;24726
201906;W96-9;64;12918;24621
201906;W96-9;59;10586;20615
201906;W96-9;65;8703;14672
201906;W96-9;09;8574;14295
201906;W96-9;36;5784;13218
201906;W96-9;92;8979;19910
201906;W96-9;38;8065;15161
201906;W96-9;39;53302;124863
201906;W96-9;96;4250;8715
201906;W96-9;16;27485;61817
201906;W96-9;93;1038;2785
201906;W96-9;57;3406;9222
201906;W96-9;58;4210;9509
201906;W96-9;37;9001;21249
201906;W96-9;40;4863;9632
201907;W96-9;01;8221;16344
201907;W96-9;70;7932;14849
201907;W96-9;71;13666;26009
201907;W96-9;72;13099;23971
201907;W96-9;73;22890;41147
201907;W96-9;74;14622;27263
201907;W96-9;75;21723;40484
201907;W96-9;76;13949;27835
201907;W96-9;77;7195;15398
201907;W96-9;80;28451;65931
201907;W96-9;81;15641;39210
201907;W96-9;82;20298;52893
201907;W96-9;83;17634;44582
201907;W96-9;84;17272;44545
201907;W96-9;85;14516;36550
201907;W96-9;53;13768;33666
201907;W96-9;56;8251;21053
201907;W96-9;60;7640;18963
201907;W96-9;62;6340;15936
201907;W96-9;94;5992;15117
201907;W96-9;08;3029;7044
201907;W96-9;67;36679;73756
201907;W96-9;11;5578;14090
201907;W96-9;86;1469;3159
201907;W96-9;13;4766;12204
201907;W96-9;14;16324;41929
201907;W96-9;15;2737;7213
201907;W96-9;87;3296;8185
201907;W96-9;18;3227;7944
201907;W96-9;49;673;1830
201907;W96-9;19;10575;26240
201907;W96-9;20;21636;56162
201907;W96-9;21;13352;29024
201907;W96-9;22;3521;7472
201907;W96-9;23;8018;20158
201907;W96-9;51;2265;4250
201907;W96-9;88;857;1669
201907;W96-9;89;1195;2056
201907;W96-9;63;1080;2679
201907;W96-9;90;675;1825
201907;W96-9;61;1336;3326
201907;W96-9;25;13526;32195
201907;W96-9;26;3679;8698
201907;W96-9;27;17484;31239
201907;W96-9;28;3148;7254
201907;W96-9;29;14420;31523
201907;W96-9;91;15760;36635
201907;W96-9;95;8523;22765
201907;W96-9;31;7318;16214
201907;W96-9;32;15374;36724
201907;W96-9;10;3371;6766
201907;W96-9;52;3023;5756
201907;W96-9;33;28427;69238
201907;W96-9;34;808;2209
201907;W96-9;17;7696;16642
201907;W96-9;64;14993;31193
201907;W96-9;59;7861;16306
201907;W96-9;65;7614;14756
201907;W96-9;09;10391;18081
201907;W96-9;36;5664;11222
201907;W96-9;92;9584;21020
201907;W96-9;38;8891;16684
201907;W96-9;39;50463;116173
201907;W96-9;96;6684;15578
201907;W96-9;16;28103;62564
201907;W96-9;93;1721;5630
201907;W96-9;57;3788;10227
201907;W96-9;58;4254;10637
201907;W96-9;37;10254;24674
201907;W96-9;40;4089;8613
201908;W96-9;01;8544;16781
201908;W96-9;70;8255;15353
201908;W96-9;71;14898;27699
201908;W96-9;72;13761;25443
201908;W96-9;73;24891;42625
201908;W96-9;74;15628;28888
201908;W96-9;75;23221;41762
201908;W96-9;76;15127;30332
201908;W96-9;77;8218;17347
201908;W96-9;80;38434;91092
201908;W96-9;81;18964;48968
201908;W96-9;82;21389;55361
201908;W96-9;83;19473;48466
201908;W96-9;84;18328;46048
201908;W96-9;85;18641;47107
201908;W96-9;53;14275;34941
201908;W96-9;56;11866;35462
201908;W96-9;60;6587;16667
201908;W96-9;62;5665;14210
201908;W96-9;94;4793;11769
201908;W96-9;08;2823;6173
201908;W96-9;67;35672;71153
201908;W96-9;11;2846;7626
201908;W96-9;86;866;1865
201908;W96-9;13;3314;8060
201908;W96-9;14;20751;55356
201908;W96-9;15;3654;9773
201908;W96-9;87;2999;7165
201908;W96-9;18;2789;6764
201908;W96-9;49;583;1507
201908;W96-9;19;10635;25823
201908;W96-9;20;43446;121674
201908;W96-9;21;16140;37404
201908;W96-9;22;3590;7783
201908;W96-9;23;7926;19760
201908;W96-9;51;2738;4916
201908;W96-9;88;693;1401
201908;W96-9;89;970;1697
201908;W96-9;63;1255;3579
201908;W96-9;90;578;1789
201908;W96-9;61;1259;2965
201908;W96-9;25;13253;32933
201908;W96-9;26;2190;5870
201908;W96-9;27;19760;36725
201908;W96-9;28;3781;9461
201908;W96-9;29;18155;39875
201908;W96-9;91;16864;39527
201908;W96-9;95;8530;22653
201908;W96-9;31;4255;9818
201908;W96-9;32;14483;35382
201908;W96-9;10;3062;5745
201908;W96-9;52;2883;5415
201908;W96-9;33;36374;95112
201908;W96-9;34;869;2311
201908;W96-9;17;5549;11329
201908;W96-9;64;13097;27374
201908;W96-9;59;7148;15299
201908;W96-9;65;7424;14057
201908;W96-9;09;9435;16937
201908;W96-9;36;4579;9859
201908;W96-9;92;10856;23536
201908;W96-9;38;9038;16787
201908;W96-9;39;43235;101580
201908;W96-9;96;8978;22368
201908;W96-9;16;30006;67646
201908;W96-9;93;1941;6203
201908;W96-9;57;3812;10010
201908;W96-9;58;3698;9641
201908;W96-9;37;7797;18132
201908;W96-9;40;2883;6572
201909;W96-9;01;7865;15368
201909;W96-9;70;8580;15571
201909;W96-9;71;15002;27992
201909;W96-9;72;15625;28984
201909;W96-9;73;25189;43781
201909;W96-9;74;17129;30527
201909;W96-9;75;23072;42160
201909;W96-9;76;15313;31569
201909;W96-9;77;8179;17491
201909;W96-9;80;28177;66407
201909;W96-9;81;16186;40662
201909;W96-9;82;18962;48828
201909;W96-9;83;16739;40376
201909;W96-9;84;15655;39456
201909;W96-9;85;13398;33296
201909;W96-9;53;13428;37353
201909;W96-9;56;3660;8852
201909;W96-9;60;7435;18828
201909;W96-9;62;5897;14035
201909;W96-9;94;5504;13703
201909;W96-9;08;3209;7175
201909;W96-9;67;28539;50756
201909;W96-9;11;3100;8512
201909;W96-9;86;950;1912
201909;W96-9;13;3533;8278
201909;W96-9;14;15390;37753
201909;W96-9;15;1975;4804
201909;W96-9;87;3029;6833
201909;W96-9;18;2468;5951
201909;W96-9;49;511;1461
201909;W96-9;19;8430;24246
201909;W96-9;20;20637;51686
201909;W96-9;21;16176;35781
201909;W96-9;22;5811;11099
201909;W96-9;23;9018;23160
201909;W96-9;51;3238;5725
201909;W96-9;88;650;1364
201909;W96-9;89;690;1382
201909;W96-9;63;955;2441
201909;W96-9;90;483;1391
201909;W96-9;61;1215;3279
201909;W96-9;25;10452;26092
201909;W96-9;26;2754;7044
201909;W96-9;27;10742;20768
201909;W96-9;28;2424;6078
201909;W96-9;29;11636;25371
201909;W96-9;91;14833;35085
201909;W96-9;95;3438;8157
201909;W96-9;31;4879;11941
201909;W96-9;32;16477;39284
201909;W96-9;10;2593;5154
201909;W96-9;52;2512;4810
201909;W96-9;33;22230;54110
201909;W96-9;34;784;2310
201909;W96-9;17;5029;10394
201909;W96-9;64;8628;17389
201909;W96-9;59;7255;14704
201909;W96-9;65;7973;14062
201909;W96-9;09;7809;13750
201909;W96-9;36;3816;8465
201909;W96-9;92;8323;18696
201909;W96-9;38;7594;13758
201909;W96-9;39;49396;113769
201909;W96-9;96;3943;8730
201909;W96-9;16;27119;62492
201909;W96-9;93;726;1936
201909;W96-9;57;3093;8277
201909;W96-9;58;3872;9358
201909;W96-9;37;8340;19821
201909;W96-9;40;5826;15015
201910;W96-9;01;7978;15380
201910;W96-9;70;10246;19375
201910;W96-9;71;18028;33801
201910;W96-9;72;17218;31650
201910;W96-9;73;29779;52599
201910;W96-9;74;20744;38920
201910;W96-9;75;27607;49548
201910;W96-9;76;19415;38821
201910;W96-9;77;10175;21549
201910;W96-9;80;33227;77701
201910;W96-9;81;17691;44025
201910;W96-9;82;20843;53206
201910;W96-9;83;18321;46075
201910;W96-9;84;16362;41568
201910;W96-9;85;15042;39072
201910;W96-9;53;14339;35028
201910;W96-9;56;2929;6729
201910;W96-9;60;4839;12791
201910;W96-9;62;4423;10166
201910;W96-9;94;4757;12474
201910;W96-9;08;3744;7857
201910;W96-9;67;29253;52104
201910;W96-9;11;3008;8291
201910;W96-9;86;830;1944
201910;W96-9;13;3330;8015
201910;W96-9;14;16272;40510
201910;W96-9;15;3794;9162
201910;W96-9;87;3351;8405
201910;W96-9;18;3072;7617
201910;W96-9;49;487;1092
201910;W96-9;19;8116;22930
201910;W96-9;20;23275;53542
201910;W96-9;21;16194;32465
201910;W96-9;22;6850;14200
201910;W96-9;23;6862;17484
201910;W96-9;51;4116;7552
201910;W96-9;88;724;1713
201910;W96-9;89;878;1787
201910;W96-9;63;1180;3146
201910;W96-9;90;535;1595
201910;W96-9;61;834;1971
201910;W96-9;25;10690;25772
201910;W96-9;26;2653;6545
201910;W96-9;27;7486;15626
201910;W96-9;28;2912;6388
201910;W96-9;29;10623;24275
201910;W96-9;91;15546;37659
201910;W96-9;95;2009;4602
201910;W96-9;31;4496;11095
201910;W96-9;32;17940;46089
201910;W96-9;10;3021;6634
201910;W96-9;52;3809;6903
201910;W96-9;33;20400;46998
201910;W96-9;34;535;1473
201910;W96-9;17;5558;11785
201910;W96-9;64;10121;19444
201910;W96-9;59;10920;19942
201910;W96-9;65;8971;14591
201910;W96-9;09;11786;21079
201910;W96-9;36;4722;9683
201910;W96-9;92;10369;23978
201910;W96-9;38;10114;18258
201910;W96-9;39;40782;94166
201910;W96-9;96;3148;6412
201910;W96-9;16;23964;55505
201910;W96-9;93;672;1634
201910;W96-9;57;2915;7970
201910;W96-9;58;4397;9230
201910;W96-9;37;7909;18225
201910;W96-9;40;3544;8251
201911;W96-9;01;8638;16793
201911;W96-9;70;9766;17270
201911;W96-9;71;18295;34187
201911;W96-9;72;16933;29112
201911;W96-9;73;29429;50800
201911;W96-9;74;20622;37032
201911;W96-9;75;28447;48810
201911;W96-9;76;19556;37726
201911;W96-9;77;10688;22277
201911;W96-9;80;28461;60522
201911;W96-9;81;13180;29886
201911;W96-9;82;15677;35962
201911;W96-9;83;13569;29962
201911;W96-9;84;12795;29489
201911;W96-9;85;10098;23205
201911;W96-9;53;11588;24472
201911;W96-9;56;2352;5703
201911;W96-9;60;3158;8403
201911;W96-9;62;5024;12127
201911;W96-9;94;2897;7241
201911;W96-9;08;4195;9744
201911;W96-9;67;19316;31798
201911;W96-9;11;2748;6520
201911;W96-9;86;774;1657
201911;W96-9;13;3435;7639
201911;W96-9;14;15780;37766
201911;W96-9;15;6542;17674
201911;W96-9;87;3782;9406
201911;W96-9;18;4002;9420
201911;W96-9;49;406;986
201911;W96-9;19;9143;26708
201911;W96-9;20;27695;67544
201911;W96-9;21;11895;23308
201911;W96-9;22;8809;17862
201911;W96-9;23;3883;9177
201911;W96-9;51;4728;8915
201911;W96-9;88;1059;2495
201911;W96-9;89;1328;3115
201911;W96-9;63;1008;2430
201911;W96-9;90;948;2363
201911;W96-9;61;476;1172
201911;W96-9;25;9265;21558
201911;W96-9;26;2780;6750
201911;W96-9;27;8068;16490
201911;W96-9;28;3968;10368
201911;W96-9;29;13565;31269
201911;W96-9;91;15572;37535
201911;W96-9;95;1310;3354
201911;W96-9;31;4137;10143
201911;W96-9;32;14354;32165
201911;W96-9;10;3264;7019
201911;W96-9;52;3179;5907
201911;W96-9;33;20115;46879
201911;W96-9;34;509;1080
201911;W96-9;17;3823;7604
201911;W96-9;64;6354;12294
201911;W96-9;59;7765;14630
201911;W96-9;65;6636;10474
201911;W96-9;09;10699;18198
201911;W96-9;36;5402;11471
201911;W96-9;92;9203;21001
201911;W96-9;38;10713;18512
201911;W96-9;39;28180;64504
201911;W96-9;96;1802;4228
201911;W96-9;16;27522;64026
201911;W96-9;93;1289;3508
201911;W96-9;57;2498;6138
201911;W96-9;58;4071;8207
201911;W96-9;37;4506;10000
201911;W96-9;40;2756;6303
201912;W96-9;01;8530;15135
201912;W96-9;70;10120;18198
201912;W96-9;71;15039;28142
201912;W96-9;72;15384;26961
201912;W96-9;73;25000;43998
201912;W96-9;74;15331;28456
201912;W96-9;75;22615;40407
201912;W96-9;76;15302;29456
201912;W96-9;77;8293;16613
201912;W96-9;80;28138;62070
201912;W96-9;81;14412;33494
201912;W96-9;82;17272;42583
201912;W96-9;83;15171;37259
201912;W96-9;84;13828;34729
201912;W96-9;85;11827;28247
201912;W96-9;53;12860;29404
201912;W96-9;56;3197;7176
201912;W96-9;60;7451;20561
201912;W96-9;62;5556;14403
201912;W96-9;94;3542;9316
201912;W96-9;08;7099;17443
201912;W96-9;67;15202;27717
201912;W96-9;11;2579;7013
201912;W96-9;86;881;2064
201912;W96-9;13;3681;9474
201912;W96-9;14;21769;59446
201912;W96-9;15;19150;52953
201912;W96-9;87;3875;9882
201912;W96-9;18;3983;10620
201912;W96-9;49;622;1855
201912;W96-9;19;17017;53633
201912;W96-9;20;41233;106245
201912;W96-9;21;14123;28949
201912;W96-9;22;7909;15497
201912;W96-9;23;4612;11772
201912;W96-9;51;6393;11360
201912;W96-9;88;1275;2963
201912;W96-9;89;1233;2806
201912;W96-9;63;1349;3878
201912;W96-9;90;1671;5501
201912;W96-9;61;779;2054
201912;W96-9;25;11604;29874
201912;W96-9;26;2761;7363
201912;W96-9;27;9660;19009
201912;W96-9;28;5144;13328
201912;W96-9;29;24780;56574
201912;W96-9;91;18625;46147
201912;W96-9;95;1216;2785
201912;W96-9;31;4382;10811
201912;W96-9;32;17506;42544
201912;W96-9;10;3606;6840
201912;W96-9;52;4649;7949
201912;W96-9;33;28344;71990
201912;W96-9;34;1199;3169
201912;W96-9;17;4241;9051
201912;W96-9;64;7189;15071
201912;W96-9;59;11939;23712
201912;W96-9;65;4894;8688
201912;W96-9;09;13516;21765
201912;W96-9;36;5989;13545
201912;W96-9;92;11049;27071
201912;W96-9;38;12659;20929
201912;W96-9;39;40407;97275
201912;W96-9;96;4483;9478
201912;W96-9;16;36510;94369
